date,tmmx_water_cannonsville,tmmn_water_cannonsville,tavg_water_cannonsville,discharge_cannonsville,tmmx_water_cannonsville_src,tmmn_water_cannonsville_src,tavg_water_cannonsville_src,discharge_cannonsville_src
1/28/1972,0,0,,9.6948,obs,obs,linear_interpolation,obs
1/29/1972,0,0,,9.04848,obs,obs,linear_interpolation,obs
1/30/1972,0,0,,9.04848,obs,obs,linear_interpolation,obs
1/31/1972,0,0,,9.04848,obs,obs,linear_interpolation,obs
2/1/1972,0,0,,9.04848,obs,obs,linear_interpolation,obs
2/2/1972,0.5,0,,9.04848,obs,obs,linear_interpolation,obs
2/3/1972,0.5,0,,8.40216,obs,obs,linear_interpolation,obs
2/4/1972,0,0,,8.40216,obs,obs,linear_interpolation,obs
2/5/1972,0,0,,8.40216,obs,obs,linear_interpolation,obs
2/6/1972,0,0,,8.40216,obs,obs,linear_interpolation,obs
2/7/1972,0,0,,8.40216,obs,obs,linear_interpolation,obs
2/8/1972,0,0,,8.40216,obs,obs,linear_interpolation,obs
2/9/1972,0,0,,8.40216,obs,obs,linear_interpolation,obs
2/10/1972,0,0,,8.40216,obs,obs,linear_interpolation,obs
2/11/1972,0,0,,8.40216,obs,obs,linear_interpolation,obs
2/12/1972,0,0,,8.40216,obs,obs,linear_interpolation,obs
2/13/1972,0.5,0,,11.63376,obs,obs,linear_interpolation,obs
2/14/1972,0.5,0,,11.63376,obs,obs,linear_interpolation,obs
2/15/1972,2,0.5,,10.34112,obs,obs,linear_interpolation,obs
2/16/1972,3.5,0.5,,10.34112,obs,obs,linear_interpolation,obs
2/17/1972,1,0.5,,9.6948,obs,obs,linear_interpolation,obs
2/18/1972,3,1,,9.6948,obs,obs,linear_interpolation,obs
2/19/1972,2,0.5,,9.04848,obs,obs,linear_interpolation,obs
2/20/1972,0.5,0.5,,8.40216,obs,obs,linear_interpolation,obs
2/21/1972,0.5,0.5,,8.40216,obs,obs,linear_interpolation,obs
2/22/1972,0.5,0.5,,8.40216,obs,obs,linear_interpolation,obs
2/23/1972,0.5,0.5,,8.40216,obs,obs,linear_interpolation,obs
2/24/1972,0.5,0.5,,9.04848,obs,obs,linear_interpolation,obs
2/25/1972,0.5,0.5,,9.04848,obs,obs,linear_interpolation,obs
2/26/1972,0.5,0.5,,9.04848,obs,obs,linear_interpolation,obs
2/27/1972,2,0.5,,9.04848,obs,obs,linear_interpolation,obs
2/28/1972,3.5,1,,9.04848,obs,obs,linear_interpolation,obs
2/29/1972,2,1.5,,25.20648,obs,obs,linear_interpolation,obs
3/1/1972,5.5,1,,10.34112,obs,obs,linear_interpolation,obs
3/2/1972,4.5,1,,18.09696,obs,obs,linear_interpolation,obs
3/3/1972,1,0,,25.20648,obs,obs,linear_interpolation,obs
3/4/1972,0,0,,175.15272,obs,obs,linear_interpolation,obs
3/5/1972,0.5,0,,638.56416,obs,obs,linear_interpolation,obs
3/6/1972,0.5,0.5,,685.0992,obs,obs,linear_interpolation,obs
3/7/1972,0.5,0.5,,575.2248,obs,obs,linear_interpolation,obs
3/8/1972,0.5,0.5,,529.9824,obs,obs,linear_interpolation,obs
3/9/1972,0.5,0.5,,445.9608,obs,obs,linear_interpolation,obs
3/10/1972,0.5,0.5,,296.01456,obs,obs,linear_interpolation,obs
3/11/1972,0.5,0.5,,190.6644,obs,obs,linear_interpolation,obs
3/12/1972,0.5,0.5,,145.422,obs,obs,linear_interpolation,obs
3/13/1972,0.5,0.5,,138.9588,obs,obs,linear_interpolation,obs
3/14/1972,0.5,0.5,,193.89600000000002,obs,obs,linear_interpolation,obs
3/15/1972,1,0.5,,197.1276,obs,obs,linear_interpolation,obs
3/16/1972,1.5,0.5,,151.23888,obs,obs,linear_interpolation,obs
3/17/1972,1,0.5,,730.3416,obs,obs,linear_interpolation,obs
3/18/1972,0.5,0.5,,1706.2848,obs,obs,linear_interpolation,obs
3/19/1972,0.5,0.5,,1473.6096,obs,obs,linear_interpolation,obs
3/20/1972,0.5,0.5,,1137.5232,obs,obs,linear_interpolation,obs
3/21/1972,1,0.5,,917.7744,obs,obs,linear_interpolation,obs
3/22/1972,0.5,0.5,,1286.1768,obs,obs,linear_interpolation,obs
3/23/1972,1,0.5,,2708.0808,obs,obs,linear_interpolation,obs
3/24/1972,0.5,0.5,,2546.5008,obs,obs,linear_interpolation,obs
3/25/1972,0.5,0.5,,2081.1504,obs,obs,linear_interpolation,obs
3/26/1972,1,0.5,,1693.3584,obs,obs,linear_interpolation,obs
3/27/1972,1,1,,1396.0512,obs,obs,linear_interpolation,obs
3/28/1972,1,1,,1189.2288,obs,obs,linear_interpolation,obs
3/29/1972,1,1,,1014.7224,obs,obs,linear_interpolation,obs
3/30/1972,1,1,,1014.7224,obs,obs,linear_interpolation,obs
3/31/1972,1,1,,969.48,obs,obs,linear_interpolation,obs
4/1/1972,1.5,1,,969.48,obs,obs,linear_interpolation,obs
4/2/1972,1,1,,1092.2808,obs,obs,linear_interpolation,obs
4/3/1972,1,1,,1111.6704,obs,obs,linear_interpolation,obs
4/4/1972,1,1,,1014.7224,obs,obs,linear_interpolation,obs
4/5/1972,1,1,,885.4584,obs,obs,linear_interpolation,obs
4/6/1972,1.5,1,,788.5104,obs,obs,linear_interpolation,obs
4/7/1972,1.5,1,,749.7312000000001,obs,obs,linear_interpolation,obs
4/8/1972,1.5,1,,723.8784,obs,obs,linear_interpolation,obs
4/9/1972,1.5,1,,691.5624,obs,obs,linear_interpolation,obs
4/10/1972,1.5,1,,685.0992,obs,obs,linear_interpolation,obs
4/11/1972,1.5,1.5,,672.1728,obs,obs,linear_interpolation,obs
4/12/1972,2,1.5,,723.8784,obs,obs,linear_interpolation,obs
4/13/1972,1.5,1.5,,963.0168,obs,obs,linear_interpolation,obs
4/14/1972,1.5,1.5,,1609.3368,obs,obs,linear_interpolation,obs
4/15/1972,1.5,1,,1777.38,obs,obs,linear_interpolation,obs
4/16/1972,1.5,1.5,,1854.9384,obs,obs,linear_interpolation,obs
4/17/1972,1.5,1.5,,2352.6048,obs,obs,linear_interpolation,obs
4/18/1972,1.5,1.5,,2740.3968,obs,obs,linear_interpolation,obs
4/19/1972,1.5,1.5,,2740.3968,obs,obs,linear_interpolation,obs
4/20/1972,1.5,1.5,,2921.3664,obs,obs,linear_interpolation,obs
4/21/1972,2,1.5,,3257.4528,obs,obs,linear_interpolation,obs
4/22/1972,2,2,,2798.5656,obs,obs,linear_interpolation,obs
4/23/1972,2,2,,2598.2064,obs,obs,linear_interpolation,obs
4/24/1972,2,2,,2281.5096,obs,obs,linear_interpolation,obs
4/25/1972,2,2,,1906.644,obs,obs,linear_interpolation,obs
4/26/1972,2,2,,1602.8736000000001,obs,obs,linear_interpolation,obs
4/27/1972,3,2,,1357.272,obs,obs,linear_interpolation,obs
4/28/1972,3.5,3,,1163.376,obs,obs,linear_interpolation,obs
4/29/1972,4,3.5,,1014.7224,obs,obs,linear_interpolation,obs
4/30/1972,4.5,3.5,,878.9952,obs,obs,linear_interpolation,obs
5/1/1972,5,4,,782.0472,obs,obs,linear_interpolation,obs
5/2/1972,5,4.5,,743.268,obs,obs,linear_interpolation,obs
5/3/1972,4.5,4.5,,794.9736,obs,obs,linear_interpolation,obs
5/4/1972,6,4.5,,1215.0816,obs,obs,linear_interpolation,obs
5/5/1972,6,5.5,,2249.1936,obs,obs,linear_interpolation,obs
5/6/1972,6,5,,2281.5096,obs,obs,linear_interpolation,obs
5/7/1972,6,5,,1938.96,obs,obs,linear_interpolation,obs
5/8/1972,6.5,5.5,,1686.8952,obs,obs,linear_interpolation,obs
5/9/1972,7,5,,1919.5704,obs,obs,linear_interpolation,obs
5/10/1972,7,6.5,,2229.804,obs,obs,linear_interpolation,obs
5/11/1972,6.5,5.5,,2145.7824,obs,obs,linear_interpolation,obs
5/12/1972,8,6,,1848.4752,obs,obs,linear_interpolation,obs
5/13/1972,8,7,,1564.0944,obs,obs,linear_interpolation,obs
5/14/1972,8,7,,1331.4192,obs,obs,linear_interpolation,obs
5/15/1972,9,8,,1195.692,obs,obs,linear_interpolation,obs
5/16/1972,9.5,9,,1085.8176,obs,obs,linear_interpolation,obs
5/17/1972,9.5,9,,1040.5752,obs,obs,linear_interpolation,obs
5/18/1972,13.5,9.5,,1066.428,obs,obs,linear_interpolation,obs
5/19/1972,15,13,,1040.5752,obs,obs,linear_interpolation,obs
5/20/1972,15,14.5,,950.0904,obs,obs,linear_interpolation,obs
5/21/1972,15.5,14.5,,891.9216,obs,obs,linear_interpolation,obs
5/22/1972,18,14.5,,833.7528,obs,obs,linear_interpolation,obs
5/23/1972,18,16,,717.4152,obs,obs,linear_interpolation,obs
5/24/1972,20,16.5,,623.0524800000001,obs,obs,linear_interpolation,obs
5/25/1972,19.5,18,,546.7867200000001,obs,obs,linear_interpolation,obs
5/26/1972,18.5,15.5,,470.52096,obs,obs,linear_interpolation,obs
5/27/1972,19,15,,416.8764,obs,obs,linear_interpolation,obs
5/28/1972,18,15.5,,369.04872,obs,obs,linear_interpolation,obs
5/29/1972,18.5,16,,331.56216,obs,obs,linear_interpolation,obs
5/30/1972,18,15.5,,279.21024,obs,obs,linear_interpolation,obs
5/31/1972,18,15.5,,242.37,obs,obs,linear_interpolation,obs
6/1/1972,18,16,,522.87288,obs,obs,linear_interpolation,obs
6/2/1972,16,13,,762.6576,obs,obs,linear_interpolation,obs
6/3/1972,18,14,,801.4368000000001,obs,obs,linear_interpolation,obs
6/4/1972,18,16.5,,794.9736,obs,obs,linear_interpolation,obs
6/5/1972,19,17,,762.6576,obs,obs,linear_interpolation,obs
6/6/1972,19,18.5,,698.0256,obs,obs,linear_interpolation,obs
6/7/1972,19.5,18.5,,685.0992,obs,obs,linear_interpolation,obs
6/8/1972,19,16.5,,632.10096,obs,obs,linear_interpolation,obs
6/9/1972,18,16.5,,580.39536,obs,obs,linear_interpolation,obs
6/10/1972,18,17,,563.59104,obs,obs,linear_interpolation,obs
6/11/1972,17,16.5,,500.25168,obs,obs,linear_interpolation,obs
6/12/1972,16.5,15.5,,442.7292,obs,obs,linear_interpolation,obs
6/13/1972,17,16,,352.89072,obs,obs,linear_interpolation,obs
6/14/1972,18,16.5,,271.4544,obs,obs,linear_interpolation,obs
6/15/1972,19,16,,151.23888,obs,obs,linear_interpolation,obs
6/16/1972,18,15,,122.8008,obs,obs,linear_interpolation,obs
6/17/1972,20,18,,180.32328,obs,obs,linear_interpolation,obs
6/18/1972,19.5,18,,193.89600000000002,obs,obs,linear_interpolation,obs
6/19/1972,19,18.5,,196.48128,obs,obs,linear_interpolation,obs
6/20/1972,19.5,16,,248.8332,obs,obs,linear_interpolation,obs
6/21/1972,19.5,19,,283.08816,obs,obs,linear_interpolation,obs
6/22/1972,20,19.5,,485.38632,obs,obs,linear_interpolation,obs
6/23/1972,20,19,,988.8696,obs,obs,linear_interpolation,obs
6/24/1972,19,17,,1434.8304,obs,obs,linear_interpolation,obs
6/25/1972,17,17,,1564.0944,obs,obs,linear_interpolation,obs
6/26/1972,17,17,,1551.1680000000001,obs,obs,linear_interpolation,obs
6/27/1972,17,17,,1396.0512,obs,obs,linear_interpolation,obs
6/28/1972,18,17,,1215.0816,obs,obs,linear_interpolation,obs
6/29/1972,19,17,,1040.5752,obs,obs,linear_interpolation,obs
6/30/1972,19,17,,1034.112,obs,obs,linear_interpolation,obs
7/1/1972,17,16,,1538.2416,obs,obs,linear_interpolation,obs
7/2/1972,17,16,,1551.1680000000001,obs,obs,linear_interpolation,obs
7/3/1972,19,17,,1383.1248,obs,obs,linear_interpolation,obs
7/4/1972,18.5,17,,1331.4192,obs,obs,linear_interpolation,obs
7/5/1972,18.5,18,,1182.7656,obs,obs,linear_interpolation,obs
7/6/1972,19.5,18.5,,1034.112,obs,obs,linear_interpolation,obs
7/7/1972,19.5,19,,917.7744,obs,obs,linear_interpolation,obs
7/8/1972,20,19.5,,859.6056,obs,obs,linear_interpolation,obs
7/9/1972,20,18,,782.0472,obs,obs,linear_interpolation,obs
7/10/1972,20,15.5,,704.4888,obs,obs,linear_interpolation,obs
7/11/1972,18.5,15.5,,632.10096,obs,obs,linear_interpolation,obs
7/12/1972,21,18.5,,555.18888,obs,obs,linear_interpolation,obs
7/13/1972,21,20,,470.52096,obs,obs,linear_interpolation,obs
7/14/1972,21.5,20,,374.86560000000003,obs,obs,linear_interpolation,obs
7/15/1972,22,19,,299.89248,obs,obs,linear_interpolation,obs
7/16/1972,20,19,,242.37,obs,obs,linear_interpolation,obs
7/17/1972,24.5,20,,199.71288,obs,obs,linear_interpolation,obs
7/18/1972,23.5,17,,167.39688,obs,obs,linear_interpolation,obs
7/19/1972,25,21.5,,125.38608,obs,obs,linear_interpolation,obs
7/20/1972,23.5,20,,99.53328,obs,obs,linear_interpolation,obs
7/21/1972,24,20,,81.43632,obs,obs,linear_interpolation,obs
7/22/1972,24,20,,69.80256,obs,obs,linear_interpolation,obs
7/23/1972,24,19.5,,53.64456,obs,obs,linear_interpolation,obs
7/24/1972,21.5,16,,33.60864,obs,obs,linear_interpolation,obs
7/25/1972,18.5,13.5,,23.26752,obs,obs,linear_interpolation,obs
7/26/1972,15.5,11.5,,20.03592,obs,obs,linear_interpolation,obs
7/27/1972,15,10.5,,19.3896,obs,obs,linear_interpolation,obs
7/28/1972,13,7,,597.1996800000001,obs,obs,linear_interpolation,obs
7/29/1972,7,7,,580.39536,obs,obs,linear_interpolation,obs
7/30/1972,8.5,7,,205.52976,obs,obs,linear_interpolation,obs
7/31/1972,8,7,,199.71288,obs,obs,linear_interpolation,obs
8/1/1972,14,7,,54.9372,obs,obs,linear_interpolation,obs
8/2/1972,13,10,,22.6212,obs,obs,linear_interpolation,obs
8/3/1972,11.5,10,,23.26752,obs,obs,linear_interpolation,obs
8/4/1972,17,10,,21.32856,obs,obs,linear_interpolation,obs
8/5/1972,18,9,,21.32856,obs,obs,linear_interpolation,obs
8/6/1972,16.5,9.5,,21.32856,obs,obs,linear_interpolation,obs
8/7/1972,14.5,11,,21.32856,obs,obs,linear_interpolation,obs
8/8/1972,14.5,10,,21.32856,obs,obs,linear_interpolation,obs
8/9/1972,16,9.5,,19.3896,obs,obs,linear_interpolation,obs
8/10/1972,13.5,9,,19.3896,obs,obs,linear_interpolation,obs
8/11/1972,11.5,6.5,,279.21024,obs,obs,linear_interpolation,obs
8/12/1972,8,6.5,,363.87816,obs,obs,linear_interpolation,obs
8/13/1972,14.5,6.5,,63.33936,obs,obs,linear_interpolation,obs
8/14/1972,11,6.5,,229.4436,obs,obs,linear_interpolation,obs
8/15/1972,10.5,7,,213.93192,obs,obs,linear_interpolation,obs
8/16/1972,13.5,8.5,,31.02336,obs,obs,linear_interpolation,obs
8/17/1972,10,6.5,,155.1168,obs,obs,linear_interpolation,obs
8/18/1972,6.5,5.5,,597.1996800000001,obs,obs,linear_interpolation,obs
8/19/1972,6.5,5.5,,685.0992,obs,obs,linear_interpolation,obs
8/20/1972,6.5,6,,641.14944,obs,obs,linear_interpolation,obs
8/21/1972,7,6,,665.7096,obs,obs,linear_interpolation,obs
8/22/1972,7,6,,743.268,obs,obs,linear_interpolation,obs
8/23/1972,6.5,6,,898.3848,obs,obs,linear_interpolation,obs
8/24/1972,6.5,6,,963.0168,obs,obs,linear_interpolation,obs
8/25/1972,6,6,,1163.376,obs,obs,linear_interpolation,obs
8/26/1972,6,6,,1066.428,obs,obs,linear_interpolation,obs
8/27/1972,7,6,,762.6576,obs,obs,linear_interpolation,obs
8/28/1972,6,6,,762.6576,obs,obs,linear_interpolation,obs
8/29/1972,7,6.5,,723.8784,obs,obs,linear_interpolation,obs
8/30/1972,6.5,6,,859.6056,obs,obs,linear_interpolation,obs
8/31/1972,6.5,5.5,,911.3112,obs,obs,linear_interpolation,obs
9/1/1972,6.5,5.5,,911.3112,obs,obs,linear_interpolation,obs
9/2/1972,6,6,,1040.5752,obs,obs,linear_interpolation,obs
9/3/1972,6,6,,963.0168,obs,obs,linear_interpolation,obs
9/4/1972,6,5.5,,1021.1856,obs,obs,linear_interpolation,obs
9/5/1972,6,5.5,,1034.112,obs,obs,linear_interpolation,obs
9/6/1972,6.5,6,,1072.8912,obs,obs,linear_interpolation,obs
9/7/1972,6.5,6,,1092.2808,obs,obs,linear_interpolation,obs
9/8/1972,7,6,,853.1424,obs,obs,linear_interpolation,obs
9/9/1972,6,6,,1150.4496,obs,obs,linear_interpolation,obs
9/10/1972,6.5,6,,1163.376,obs,obs,linear_interpolation,obs
9/11/1972,6.5,6,,1182.7656,obs,obs,linear_interpolation,obs
9/12/1972,6,6,,1228.008,obs,obs,linear_interpolation,obs
9/13/1972,6,6,,1085.8176,obs,obs,linear_interpolation,obs
9/14/1972,6,6,,1195.692,obs,obs,linear_interpolation,obs
9/15/1972,6,6,,1021.1856,obs,obs,linear_interpolation,obs
9/16/1972,6.5,6,,1169.8392000000001,obs,obs,linear_interpolation,obs
9/17/1972,7,6.5,,1085.8176,obs,obs,linear_interpolation,obs
9/18/1972,8,6.5,,1066.428,obs,obs,linear_interpolation,obs
9/19/1972,6.5,6.5,,840.216,obs,obs,linear_interpolation,obs
9/20/1972,8,6.5,,1034.112,obs,obs,linear_interpolation,obs
9/21/1972,8,7,,1021.1856,obs,obs,linear_interpolation,obs
9/22/1972,8,7,,1072.8912,obs,obs,linear_interpolation,obs
9/23/1972,8,7,,1034.112,obs,obs,linear_interpolation,obs
9/24/1972,8,8,,982.4064,obs,obs,linear_interpolation,obs
9/25/1972,8,7,,930.7008,obs,obs,linear_interpolation,obs
9/26/1972,8,7,,988.8696,obs,obs,linear_interpolation,obs
9/27/1972,8,8,,1040.5752,obs,obs,linear_interpolation,obs
9/28/1972,8.5,8,,1053.5016,obs,obs,linear_interpolation,obs
9/29/1972,9,8.5,,1014.7224,obs,obs,linear_interpolation,obs
9/30/1972,8.5,8.5,,794.9736,obs,obs,linear_interpolation,obs
10/1/1972,8.5,8,,917.7744,obs,obs,linear_interpolation,obs
10/2/1972,9,8.5,,1014.7224,obs,obs,linear_interpolation,obs
10/3/1972,9,9,,1014.7224,obs,obs,linear_interpolation,obs
10/4/1972,9,9,,1034.112,obs,obs,linear_interpolation,obs
10/5/1972,10,9,,911.3112,obs,obs,linear_interpolation,obs
10/6/1972,11.5,9,,833.7528,obs,obs,linear_interpolation,obs
10/7/1972,10,9.5,,485.38632,obs,obs,linear_interpolation,obs
10/8/1972,10,8,,380.03616,obs,obs,linear_interpolation,obs
10/9/1972,10,9,,665.7096,obs,obs,linear_interpolation,obs
10/10/1972,10.5,9.5,,704.4888,obs,obs,linear_interpolation,obs
10/11/1972,10.5,10,,704.4888,obs,obs,linear_interpolation,obs
10/12/1972,10.5,10.5,,762.6576,obs,obs,linear_interpolation,obs
10/13/1972,11,10.5,,794.9736,obs,obs,linear_interpolation,obs
10/14/1972,11,11,,820.8264,obs,obs,linear_interpolation,obs
10/15/1972,11.5,11,,801.4368000000001,obs,obs,linear_interpolation,obs
10/16/1972,11.5,11,,833.7528,obs,obs,linear_interpolation,obs
10/17/1972,11.5,11.5,,853.1424,obs,obs,linear_interpolation,obs
10/18/1972,12,11.5,,872.532,obs,obs,linear_interpolation,obs
10/19/1972,12,11.5,,930.7008,obs,obs,linear_interpolation,obs
10/20/1972,12,11.5,,982.4064,obs,obs,linear_interpolation,obs
10/21/1972,12,11.5,,1034.112,obs,obs,linear_interpolation,obs
10/22/1972,12,11.5,,963.0168,obs,obs,linear_interpolation,obs
10/23/1972,11.5,11,,833.7528,obs,obs,linear_interpolation,obs
10/24/1972,11,11,,891.9216,obs,obs,linear_interpolation,obs
10/25/1972,11,11,,1021.1856,obs,obs,linear_interpolation,obs
10/26/1972,11,11,,1040.5752,obs,obs,linear_interpolation,obs
10/27/1972,11,11,,1092.2808,obs,obs,linear_interpolation,obs
10/28/1972,11,10.5,,872.532,obs,obs,linear_interpolation,obs
10/29/1972,10.5,10,,463.41144,obs,obs,linear_interpolation,obs
10/30/1972,10,10,,588.79752,obs,obs,linear_interpolation,obs
10/31/1972,10,9.5,,493.14216,obs,obs,linear_interpolation,obs
11/1/1972,10,9.5,,232.6752,obs,obs,linear_interpolation,obs
11/2/1972,9.5,8.5,,46.53504,obs,obs,linear_interpolation,obs
11/3/1972,10,9,,126.67872,obs,obs,linear_interpolation,obs
11/4/1972,10,9,,42.0108,obs,obs,linear_interpolation,obs
11/5/1972,9,9,,27.14544,obs,obs,linear_interpolation,obs
11/6/1972,10,8,,27.14544,obs,obs,linear_interpolation,obs
11/7/1972,10,7,,28.43808,obs,obs,linear_interpolation,obs
11/8/1972,9.5,9,,36.19392,obs,obs,linear_interpolation,obs
11/9/1972,9.5,8,,49.76664,obs,obs,linear_interpolation,obs
11/10/1972,10,8,,26.49912,obs,obs,linear_interpolation,obs
11/11/1972,8.5,8,,23.91384,obs,obs,linear_interpolation,obs
11/12/1972,8.5,8,,22.6212,obs,obs,linear_interpolation,obs
11/13/1972,8.5,8,,22.6212,obs,obs,linear_interpolation,obs
11/14/1972,8,5.5,,31.02336,obs,obs,linear_interpolation,obs
11/15/1972,5.5,5.5,,28.43808,obs,obs,linear_interpolation,obs
11/16/1972,6,5,,23.91384,obs,obs,linear_interpolation,obs
11/17/1972,6,4.5,,22.6212,obs,obs,linear_interpolation,obs
11/18/1972,6,5.5,,22.6212,obs,obs,linear_interpolation,obs
11/19/1972,6,5.5,,21.97488,obs,obs,linear_interpolation,obs
11/20/1972,5.5,5,,23.91384,obs,obs,linear_interpolation,obs
11/21/1972,5,4.5,,22.6212,obs,obs,linear_interpolation,obs
11/22/1972,5,4,,21.97488,obs,obs,linear_interpolation,obs
11/23/1972,4.5,4,,21.97488,obs,obs,linear_interpolation,obs
11/24/1972,5,4.5,,36.19392,obs,obs,linear_interpolation,obs
11/25/1972,5.5,4.5,,22.6212,obs,obs,linear_interpolation,obs
11/26/1972,5.5,5,,27.14544,obs,obs,linear_interpolation,obs
11/27/1972,5.5,4.5,,25.20648,obs,obs,linear_interpolation,obs
11/28/1972,5,4.5,,25.20648,obs,obs,linear_interpolation,obs
11/29/1972,5,4.5,,23.91384,obs,obs,linear_interpolation,obs
11/30/1972,4.5,3.5,,23.91384,obs,obs,linear_interpolation,obs
12/1/1972,4.5,3.5,,18.09696,obs,obs,linear_interpolation,obs
12/2/1972,4.5,2,,9.6948,obs,obs,linear_interpolation,obs
12/3/1972,4,3.5,,9.04848,obs,obs,linear_interpolation,obs
12/4/1972,4,3.5,,9.04848,obs,obs,linear_interpolation,obs
12/5/1972,4.5,3.5,,9.04848,obs,obs,linear_interpolation,obs
12/6/1972,5.5,4.5,,14.86536,obs,obs,linear_interpolation,obs
12/7/1972,4.5,3,,14.86536,obs,obs,linear_interpolation,obs
12/8/1972,3,2,,12.28008,obs,obs,linear_interpolation,obs
12/9/1972,4.5,3,,12.926400000000001,obs,obs,linear_interpolation,obs
12/10/1972,4.5,4,,12.926400000000001,obs,obs,linear_interpolation,obs
12/11/1972,4,2,,11.63376,obs,obs,linear_interpolation,obs
12/12/1972,2,1.5,,11.63376,obs,obs,linear_interpolation,obs
12/13/1972,3,1.5,,11.63376,obs,obs,linear_interpolation,obs
12/14/1972,3.5,2,,10.98744,obs,obs,linear_interpolation,obs
12/15/1972,3,2,,10.98744,obs,obs,linear_interpolation,obs
12/16/1972,2,1.5,,10.34112,obs,obs,linear_interpolation,obs
12/17/1972,1.5,1.5,,10.34112,obs,obs,linear_interpolation,obs
12/18/1972,1.5,1.5,,10.34112,obs,obs,linear_interpolation,obs
12/19/1972,1.5,1,,12.926400000000001,obs,obs,linear_interpolation,obs
12/20/1972,2,1,,103.41120000000001,obs,obs,linear_interpolation,obs
12/21/1972,2,2,,279.21024,obs,obs,linear_interpolation,obs
12/22/1972,3,2,,463.41144,obs,obs,linear_interpolation,obs
12/23/1972,3,2,,820.8264,obs,obs,linear_interpolation,obs
12/24/1972,3,3,,917.7744,obs,obs,linear_interpolation,obs
12/25/1972,3,3,,937.164,obs,obs,linear_interpolation,obs
12/26/1972,3,3,,950.0904,obs,obs,linear_interpolation,obs
12/27/1972,3,3,,950.0904,obs,obs,linear_interpolation,obs
12/28/1972,3,3,,969.48,obs,obs,linear_interpolation,obs
12/29/1972,3,2,,820.8264,obs,obs,linear_interpolation,obs
12/30/1972,3,2,,736.8048,obs,obs,linear_interpolation,obs
12/31/1972,3,3,,859.6056,obs,obs,linear_interpolation,obs
1/1/1973,3,3,,1803.2328,obs,obs,linear_interpolation,obs
1/2/1973,3,3,,2300.8992,obs,obs,linear_interpolation,obs
1/3/1973,3,3,,2061.7608,obs,obs,linear_interpolation,obs
1/4/1973,3,3,,1790.3064,obs,obs,linear_interpolation,obs
1/5/1973,3,3,,1589.9472,obs,obs,linear_interpolation,obs
1/6/1973,3,3,,1318.4928,obs,obs,linear_interpolation,obs
1/7/1973,3,3,,1021.1856,obs,obs,linear_interpolation,obs
1/8/1973,3,2,,775.5840000000001,obs,obs,linear_interpolation,obs
1/9/1973,2,2,,623.0524800000001,obs,obs,linear_interpolation,obs
1/10/1973,2,1.5,,538.38456,obs,obs,linear_interpolation,obs
1/11/1973,1.5,1.5,,485.38632,obs,obs,linear_interpolation,obs
1/12/1973,1.5,1.5,,442.7292,obs,obs,linear_interpolation,obs
1/13/1973,1.5,1.5,,397.4868,obs,obs,linear_interpolation,obs
1/14/1973,1.5,1.5,,363.87816,obs,obs,linear_interpolation,obs
1/15/1973,1.5,1.5,,352.89072,obs,obs,linear_interpolation,obs
1/16/1973,2,1.5,,336.0864,obs,obs,linear_interpolation,obs
1/17/1973,2,2,,327.03792,obs,obs,linear_interpolation,obs
1/18/1973,2,2,,336.0864,obs,obs,linear_interpolation,obs
1/19/1973,2,2,,336.0864,obs,obs,linear_interpolation,obs
1/20/1973,2,2,,470.52096,obs,obs,linear_interpolation,obs
1/21/1973,2,2,,493.14216,obs,obs,linear_interpolation,obs
1/22/1973,2,2,,455.6556,obs,obs,linear_interpolation,obs
1/23/1973,2,2,,775.5840000000001,obs,obs,linear_interpolation,obs
1/24/1973,2,2,,859.6056,obs,obs,linear_interpolation,obs
1/25/1973,2,2,,794.9736,obs,obs,linear_interpolation,obs
1/26/1973,2,2,,723.8784,obs,obs,linear_interpolation,obs
1/27/1973,2,2,,665.7096,obs,obs,linear_interpolation,obs
1/28/1973,2,2,,623.0524800000001,obs,obs,linear_interpolation,obs
1/29/1973,2,2,,614.004,obs,obs,linear_interpolation,obs
1/30/1973,2,2,,529.9824,obs,obs,linear_interpolation,obs
1/31/1973,3,2,,455.6556,obs,obs,linear_interpolation,obs
2/1/1973,3,3,,403.95,obs,obs,linear_interpolation,obs
2/2/1973,3,2,,463.41144,obs,obs,linear_interpolation,obs
2/3/1973,2,2,,1228.008,obs,obs,linear_interpolation,obs
2/4/1973,2,2,,1434.8304,obs,obs,linear_interpolation,obs
2/5/1973,2,2,,1318.4928,obs,obs,linear_interpolation,obs
2/6/1973,2,2,,1169.8392000000001,obs,obs,linear_interpolation,obs
2/7/1973,2,2,,969.48,obs,obs,linear_interpolation,obs
2/8/1973,2,2,,840.216,obs,obs,linear_interpolation,obs
2/9/1973,2,2,,775.5840000000001,obs,obs,linear_interpolation,obs
2/10/1973,2,2,,646.32,obs,obs,linear_interpolation,obs
2/11/1973,3,2,,517.056,obs,obs,linear_interpolation,obs
2/12/1973,3,2,,452.424,obs,obs,linear_interpolation,obs
2/13/1973,3,2,,429.8028,obs,obs,linear_interpolation,obs
2/14/1973,3,2,,397.4868,obs,obs,linear_interpolation,obs
2/15/1973,2,2,,410.4132,obs,obs,linear_interpolation,obs
2/16/1973,2,2,,397.4868,obs,obs,linear_interpolation,obs
2/17/1973,2,1.5,,347.07384,obs,obs,linear_interpolation,obs
